q,n,k,d,lower_bound,upper_bound,label,n_rows,spectrum,avg_weight,max_weight,x_value,rate_R,delta_avg,delta_max,H_delta_avg,H_delta_max,C,C_prime,n_constructions,matrix_label,code_type,kn,D,peak,past_peak,uniform,spread,H_gap
2,51,43,3,3,3,"[[51,43,3]]_2",8,"{34: 2, 36: 4, 38: 2}",36.0,38,1368299717296675624595953281645,0.9814728149468264,0.7058823529411765,0.7450980392156863,0.9963890537299693,0.9999539766790174,0.018481161732191054,0.014916238783142965,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8431372549019608,-0.0035649229490480883,0.75,False,False,0.0392156862745098,-0.0035649229490480883
2,52,44,3,3,3,"[[52,44,3]]_2",8,{38: 8},38.0,38,2389611225108624033823047869400,0.9703328727538817,0.7307692307692307,0.7307692307692307,0.9993002495295964,0.9993002495295964,0.028967376775714704,0.028967376775714704,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8461538461538461,0.0,0.75,False,True,0.0,0.0
2,52,50,2,2,2,"[[52,50,2]]_2",2,{52: 2},52.0,52,6461081889226673298932241,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9615384615384616,0.0,0.75,True,True,0.0,0.0
2,53,45,3,3,3,"[[53,45,3]]_2",8,"{38: 2, 40: 6}",39.5,40,18672667201329568571989072774350,0.9800065939449212,0.7452830188679245,0.7547169811320755,0.9999573777182342,0.9999570187676142,0.019950424822693047,0.019950783773313052,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8490566037735849,3.5895062000523836e-07,0.75,True,False,0.009433962264150943,3.5895062000523836e-07
2,54,46,3,3,3,"[[54,46,3]]_2",8,"{38: 2, 40: 2, 42: 4}",40.5,42,105483738545283928674276765192195,0.9849881448656131,0.75,0.7777777777777778,1.0,0.9984765590903154,0.013488414224702261,0.015011855134386853,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8518518518518519,0.0015234409096845924,0.75,True,False,0.027777777777777776,0.0015234409096845924
2,54,52,2,2,2,"[[54,52,2]]_2",2,{54: 2},54.0,54,58149737003040059690390169,0.792481250360578,1.0,1.0,0.7924812503605781,0.7924812503605781,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9629629629629629,0.0,0.75,True,True,0.0,0.0
2,55,47,3,3,3,"[[55,47,3]]_2",8,"{40: 4, 42: 4}",41.0,42,303459553970112305704609690436340,0.9809382116256657,0.7454545454545455,0.7636363636363637,0.99996041522978,0.999637828923661,0.018699617297995297,0.01902220360411422,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8545454545454545,0.0003225863061189216,0.75,True,False,0.01818181818181818,0.0003225863061189216
2,56,48,3,3,3,"[[56,48,3]]_2",8,"{42: 4, 44: 4}",43.0,44,1185027536952464225408752871965500,0.9809691760291959,0.7678571428571429,0.7857142857142857,0.9993764498054566,0.9974614681987657,0.016492292169569822,0.018407273776260724,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8571428571428571,0.001914981606690902,0.75,True,False,0.017857142857142856,0.001914981606690902
2,56,54,2,2,2,"[[56,54,2]]_2",2,{56: 2},56.0,56,523347633027360537213511521,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9642857142857143,0.0,0.75,True,True,0.0,0.0
2,57,49,3,3,3,"[[57,49,3]]_2",8,"{42: 6, 44: 2}",42.5,44,4824572733729754918380859142985660,0.9815265641545384,0.7456140350877193,0.7719298245614035,0.9999631392354149,0.9990559059933848,0.017529341838846357,0.018436575080876483,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8596491228070176,0.0009072332420301255,0.75,True,False,0.02631578947368421,0.0009072332420301255
2,58,50,3,3,3,"[[58,50,3]]_2",8,"{42: 2, 44: 4, 46: 2}",44.0,46,26641557305530212587398425632060865,0.9858554624339395,0.7586206896551724,0.7931034482758621,0.9998559277610563,0.9962739031318613,0.01041844069792175,0.01400046532711674,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8620689655172413,0.003582024629194991,0.75,True,False,0.034482758620689655,0.003582024629194991
2,58,56,2,2,2,"[[58,56,2]]_2",2,{58: 2},58.0,58,4710128697246244834921603689,0.792481250360578,1.0,1.0,0.7924812503605781,0.7924812503605781,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9655172413793104,0.0,0.75,True,True,0.0,0.0
2,59,51,3,3,3,"[[59,51,3]]_2",8,"{42: 4, 44: 4}",43.0,44,69652733403907033097212572270418575,0.9808960609850724,0.7288135593220338,0.7457627118644068,0.9991520592471876,0.9999655914399208,0.019069530454848382,0.018255998262115214,1,stabilizer matrix,Semi-Perfect Quantum Code,0.864406779661017,-0.0008135321927331685,0.75,False,False,0.01694915254237288,-0.0008135321927331685
2,60,52,3,3,3,"[[60,52,3]]_2",8,"{44: 2, 46: 4, 48: 2}",46.0,48,412687479279243053514313372560761700,0.985937774912158,0.7666666666666667,0.8,0.9994574323521273,0.9949490477321438,0.009011272819985816,0.013519657439969301,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8666666666666667,0.004508384619983485,0.75,True,False,0.03333333333333333,0.004508384619983485
2,60,58,2,2,2,"[[60,58,2]]_2",2,{60: 2},60.0,60,42391158275216203514294433201,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9666666666666667,0.0,0.75,True,True,0.0,0.0
2,61,53,3,3,3,"[[61,53,3]]_2",8,"{44: 2, 46: 6}",45.5,46,1153846164334800872021173541930443905,0.981933297594482,0.7459016393442623,0.7540983606557377,0.9999678068369788,0.9999675714078597,0.018034273813377744,0.018034509242496832,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8688524590163934,2.3542911908869257e-07,0.75,True,False,0.00819672131147541,2.3542911908869257e-07
2,62,54,3,3,3,"[[62,54,3]]_2",8,"{44: 4, 48: 4}",46.0,48,4140448608873402694012102019723280150,0.9809612782669594,0.7419354838709677,0.7741935483870968,0.9998757766011037,0.9988484059288694,0.01788712766190992,0.01891449833414427,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8709677419354839,0.0010273706722343512,0.75,True,False,0.03225806451612903,0.0010273706722343512
2,62,60,2,2,2,"[[62,60,2]]_2",2,{62: 2},62.0,62,381520424476945831628649898809,0.792481250360578,1.0,1.0,0.7924812503605781,0.7924812503605781,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.967741935483871,0.0,0.75,True,True,0.0,0.0
2,63,55,3,3,3,"[[63,55,3]]_2",8,"{46: 4, 48: 4}",47.0,48,18719948527311594312081078993323334810,0.9826659998325429,0.746031746031746,0.7619047619047619,0.9999698149646042,0.9997244146537061,0.017058414821163215,0.017303815132061362,1,stabilizer matrix,Semi-Perfect Quantum Code,0.873015873015873,0.0002454003108981473,0.75,True,False,0.015873015873015872,0.0002454003108981473
2,64,56,3,3,3,"[[64,56,3]]_2",8,"{46: 2, 48: 4, 50: 2}",48.0,50,105245111699135547463944712495222729884,0.9867736002497597,0.75,0.78125,1.0,0.9980652081133994,0.011291607863639697,0.013226399750240314,1,stabilizer matrix,Semi-Perfect Quantum Code,0.875,0.0019347918866006175,0.75,True,False,0.03125,0.0019347918866006175
2,64,62,2,2,2,"[[64,62,2]]_2",2,{64: 2},64.0,64,3433683820292512484657849089281,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.96875,0.0,0.75,True,True,0.0,0.0
2,65,57,3,3,3,"[[65,57,3]]_2",8,"{46: 2, 48: 2, 50: 4}",48.5,50,407074673506193304879516741130059964764,0.9866043159346325,0.7461538461538462,0.7692307692307693,0.999971640894888,0.9992758804618718,0.012671564527239276,0.0133673249602555,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8769230769230769,0.0006957604330162237,0.75,True,False,0.023076923076923078,0.0006957604330162237
2,66,58,3,3,3,"[[66,58,3]]_2",8,"{48: 4, 50: 2, 52: 2}",49.5,52,1660597436492044211074812795878201214984,0.9870219551278584,0.75,0.7878787878787878,1.0,0.9971380883561728,0.010116133228314395,0.012978044872141603,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8787878787878788,0.0028619116438272085,0.75,True,False,0.03787878787878788,0.0028619116438272085
2,66,64,2,2,2,"[[66,64,2]]_2",2,{66: 2},66.0,66,30903154382632612361920641803529,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9696969696969697,0.0,0.75,True,True,0.0,0.0
2,67,59,3,3,3,"[[67,59,3]]_2",8,"{50: 4, 52: 2, 54: 2}",51.5,54,6129775231467818687673503277091835449620,0.9863509692111652,0.7686567164179104,0.8059701492537313,0.999318840200582,0.9936291742309827,0.007278205019817574,0.012967870989416874,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8805970149253731,0.0056896659695993,0.75,True,False,0.03731343283582089,0.0056896659695993
2,68,60,3,3,3,"[[68,60,3]]_2",8,"{50: 6, 52: 2}",50.5,52,18638341714631184068288621584907126279892,0.98364262722157,0.7426470588235294,0.7647058823529411,0.9998966677642569,0.9995783669057825,0.01593573968421247,0.016254040542686865,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8823529411764706,0.00031830085847439626,0.75,True,False,0.022058823529411766,0.00031830085847439626
2,68,66,2,2,2,"[[68,66,2]]_2",2,{68: 2},68.0,68,278128389443693511257285776231761,0.792481250360578,1.0,1.0,0.7924812503605781,0.7924812503605781,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9705882352941176,0.0,0.75,True,True,0.0,0.0
2,69,61,3,3,3,"[[69,61,3]]_2",8,"{50: 2, 52: 6}",51.5,52,71743298515428580768729407052833406519860,0.9834780280621571,0.7463768115942029,0.7536231884057971,0.9999748286837722,0.9999746660188495,0.016496637956692428,0.01649680062161507,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8840579710144928,1.6266492264271903e-07,0.75,True,False,0.007246376811594203,1.6266492264271903e-07
2,70,62,3,3,3,"[[70,62,3]]_2",8,{52: 8},52.0,52,149872126218094260349335253476861409431540,0.9770198855768878,0.7428571428571429,0.7428571428571429,0.9999024703882098,0.9999024703882098,0.022882584811321993,0.022882584811321993,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8857142857142857,0.0,0.75,False,True,0.0,0.0
2,70,68,2,2,2,"[[70,68,2]]_2",2,{70: 2},70.0,70,2503155504993241601315571986085849,0.7924812503605783,1.0,1.0,0.7924812503605781,0.7924812503605781,-1.1102230246251565e-16,-1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9714285714285714,0.0,0.75,True,True,0.0,0.0
2,71,63,3,3,3,"[[71,63,3]]_2",8,"{52: 2, 54: 6}",53.5,54,1162364752495845256532580267779828806018200,0.9840707242661045,0.7535211267605634,0.7605633802816901,0.9999760753832114,0.9997832894767027,0.01571256521059816,0.015905351117106892,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8873239436619719,0.00019278590650873006,0.75,True,False,0.007042253521126761,0.00019278590650873006
2,72,64,3,3,3,"[[72,64,3]]_2",8,"{52: 2, 54: 6}",53.5,54,4425439621320545394871314692238111854185656,0.9837972275299002,0.7430555555555556,0.75,0.9999077976099405,1.0,0.016202772470099824,0.016110570080040354,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8888888888888888,-9.22023900594704e-05,0.75,False,False,0.006944444444444444,-9.22023900594704e-05
2,72,70,2,2,2,"[[72,70,2]]_2",2,{72: 2},72.0,72,22528399544939174411840147874772641,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9722222222222222,0.0,0.75,True,True,0.0,0.0
2,73,65,3,3,3,"[[73,65,3]]_2",8,"{52: 2, 54: 6}",53.5,54,16265256798950952558554864765291038206603768,0.9831828882209427,0.7328767123287672,0.7397260273972602,0.9994442434695063,0.9997987668830705,0.01661587866212777,0.016261355248563647,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8904109589041096,-0.00035452341356412287,0.75,False,False,0.00684931506849315,-0.00035452341356412287
2,74,66,3,3,3,"[[74,66,3]]_2",8,"{54: 4, 56: 4}",55.0,56,72280012197851147271479027643246391143536700,0.9844358434447694,0.7432432432432432,0.7567567567567568,0.9999126999791992,0.9999116448360783,0.015475801391308885,0.015476856534429762,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8918918918918919,1.0551431208760675e-06,0.75,True,False,0.013513513513513514,1.0551431208760675e-06
2,74,72,2,2,2,"[[74,72,2]]_2",2,{74: 2},74.0,74,202755595904452569706561330872953769,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.972972972972973,0.0,0.75,True,True,0.0,0.0
2,75,67,3,3,3,"[[75,67,3]]_2",8,{56: 8},56.0,56,150120025333998536640764134335973273913499300,0.9783396840923216,0.7466666666666667,0.7466666666666667,0.9999786895794791,0.9999786895794791,0.02163900548715747,0.02163900548715747,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8933333333333333,0.0,0.75,False,True,0.0,0.0
2,76,68,3,3,3,"[[76,68,3]]_2",8,"{56: 2, 58: 6}",57.5,58,1160583092409740410857217893728455448669191140,0.9848790400436758,0.756578947368421,0.7631578947368421,0.9999162474983015,0.9996629494748603,0.014783909431184572,0.015037207454625778,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8947368421052632,0.00025329802344120633,0.75,True,False,0.006578947368421052,0.00025329802344120633
2,76,74,2,2,2,"[[76,74,2]]_2",2,{76: 2},76.0,76,1824800363140073127359051977856583921,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9736842105263158,0.0,0.75,True,True,0.0,0.0
2,77,69,3,3,3,"[[77,69,3]]_2",8,"{56: 2, 58: 6}",57.5,58,4483239653135574688506130733697997244621308980,0.9847487395529,0.7467532467532467,0.7532467532467533,0.9999797807003796,0.9999796636526439,0.015230924099743914,0.01523104114747964,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8961038961038961,1.1704773572596139e-07,0.75,True,False,0.006493506493506494,1.1704773572596139e-07
2,78,70,3,3,3,"[[78,70,3]]_2",8,"{58: 6, 60: 2}",58.5,60,18338051637071089038598563881122484402531731440,0.985150850832547,0.75,0.7692307692307693,1.0,0.9992758804618718,0.014125029629324715,0.014849149167452946,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8974358974358975,0.0007241195381282317,0.75,True,False,0.019230769230769232,0.0007241195381282317
2,78,76,2,2,2,"[[78,76,2]]_2",2,{78: 2},78.0,78,16423203268260658146231467800709255289,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9743589743589743,0.0,0.75,True,True,0.0,0.0
2,79,71,3,3,3,"[[79,71,3]]_2",8,"{58: 2, 60: 6}",59.5,60,72554245352254169192944564321124180899671932520,0.985238939226019,0.7531645569620253,0.759493670886076,0.9999806817358446,0.9998251307425399,0.014586191516520852,0.014741742509825628,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8987341772151899,0.00015555099330477606,0.75,True,False,0.006329113924050633,0.00015555099330477606
2,80,72,3,3,3,"[[80,72,3]]_2",8,{60: 8},60.0,60,149866146137443038005098608269863062186207598320,0.9794643436478001,0.75,0.75,1.0,1.0,0.020535656352199894,0.020535656352199894,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9,0.0,0.75,False,True,0.0,0.0
2,80,78,2,2,2,"[[80,78,2]]_2",2,{80: 2},80.0,80,147808829414345923316083210206383297601,0.792481250360578,1.0,1.0,0.7924812503605781,0.7924812503605781,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.975,0.0,0.75,True,True,0.0,0.0
2,81,73,3,3,3,"[[81,73,3]]_2",8,"{60: 3, 61: 2, 62: 1, 64: 2}",61.5,64,2193862146634641811302417647519938667796993617805,0.9912717372228386,0.7592592592592593,0.7901234567901234,0.9998336955668434,0.9967813702379806,0.005509633015142068,0.00856195834400486,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9012345679012346,0.0030523253288627927,0.75,True,False,0.030864197530864196,0.0030523253288627927
2,82,80,2,2,2,"[[82,80,2]]_2",2,{82: 2},82.0,82,1330279464729113309844748891857449678409,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.975609756097561,0.0,0.75,True,True,0.0,0.0
2,83,74,3,3,3,"[[83,74,3]]_2",9,"{46: 2, 59: 1, 61: 1, 62: 3, 63: 1, 64: 1}",58.333333333333336,64,42780551447097292748527812770893407554518865739165,0.9932013959556498,0.7028112449799198,0.7710843373493976,0.9958783636223989,0.999128012605546,0.005926616649896133,0.002676967666749075,1,stabilizer matrix,Semi-Perfect Quantum Code,0.891566265060241,-0.0032496489831470576,0.75,True,False,0.06827309236947789,-0.0032496489831470576
2,84,75,3,3,3,"[[84,75,3]]_2",9,"{60: 3, 62: 1, 64: 4, 66: 1}",62.666666666666664,66,129212209091144268165842565356406765645745757738955,0.9908699234475682,0.746031746031746,0.7857142857142857,0.9999698149646042,0.9974614681987657,0.006591544751197498,0.009099891517036052,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8928571428571429,0.002508346765838554,0.75,True,False,0.03968253968253971,0.002508346765838554
2,84,82,2,2,2,"[[84,82,2]]_2",2,{84: 2},84.0,84,11972515182562019788602740026717047105681,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9761904761904762,0.0,0.75,True,True,0.0,0.0
2,85,77,3,3,3,"[[85,77,3]]_2",8,{64: 8},64.0,64,149211532549004951383915056728711877683753437727325,0.9804339046474725,0.7529411764705882,0.7529411764705882,0.9999833161147336,0.9999833161147336,0.01954941146726108,0.01954941146726108,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9058823529411765,0.0,0.75,True,True,0.0,0.0
2,86,84,2,2,2,"[[86,84,2]]_2",2,{86: 2},86.0,86,107752636643058178097424660240453423951129,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9767441860465116,0.0,0.75,True,True,0.0,0.0
2,87,78,3,3,3,"[[87,78,3]]_2",9,"{58: 1, 60: 1, 63: 1, 66: 2, 67: 2, 74: 2}",66.11111111111111,74,8176849320764974194041318329584768821978090511294648,0.9910912522674433,0.7598978288633461,0.8505747126436781,0.9998098541292273,0.9782646195392439,-0.012826632728199394,0.00871860186178397,1,stabilizer matrix,Semi-Perfect Quantum Code,0.896551724137931,0.021545234589983364,0.75,True,False,0.09067688378033202,0.021545234589983364
2,88,79,3,3,3,"[[88,79,3]]_2",9,"{62: 2, 64: 2, 66: 4, 68: 1}",64.88888888888889,68,31584037059842142426726812076043472980705733491622211,0.9909060029651678,0.7373737373737373,0.7727272727272727,0.9996966791445259,0.9989852124224458,0.008079209457277914,0.008790676179358026,1,stabilizer matrix,Semi-Perfect Quantum Code,0.8977272727272727,0.0007114667220801119,0.75,True,False,0.03535353535353539,0.0007114667220801119
2,88,86,2,2,2,"[[88,86,2]]_2",2,{88: 2},88.0,88,969773729787523602876821942164080815560161,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9772727272727273,0.0,0.75,True,True,0.0,0.0
2,89,80,3,3,3,"[[89,80,3]]_2",9,"{50: 2, 66: 1, 67: 1, 68: 2, 71: 3}",64.66666666666667,71,132606789486847014506681609217298914156443620199891502,0.9914008071492528,0.7265917602996255,0.797752808988764,0.9989667691347139,0.9954040303169519,0.004003223167699077,0.0075659619854611115,1,stabilizer matrix,Semi-Perfect Quantum Code,0.898876404494382,0.0035627388177620345,0.75,True,False,0.07116104868913853,0.0035627388177620345
2,90,81,3,3,3,"[[90,81,3]]_2",9,"{64: 2, 66: 4, 68: 3}",66.22222222222223,68,383872558687680176258650438665487634966289508606913220,0.9889045358953353,0.7358024691358025,0.7555555555555555,0.9996169977406327,0.9999403327981431,0.01103579690280776,0.010712461845297394,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9,-0.0003233350575103655,0.75,True,False,0.019753086419753017,-0.0003233350575103655
2,90,88,2,2,2,"[[90,88,2]]_2",2,{90: 2},90.0,90,8727963568087712425891397479476727340041449,0.7924812503605781,1.0,1.0,0.7924812503605781,0.7924812503605781,0.0,0.0,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9777777777777777,0.0,0.75,True,True,0.0,0.0
2,91,82,3,3,3,"[[91,82,3]]_2",9,"{63: 1, 64: 1, 67: 1, 70: 3, 74: 2, 76: 1}",69.77777777777777,76,2031954149696646818233947140339657927150568092956078311,0.9912471701786163,0.7667887667887667,0.8351648351648352,0.9994493898034813,0.9847286393244448,-0.006518530854171534,0.008202219624865004,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9010989010989011,0.014720750479036537,0.75,True,False,0.06837606837606845,0.014720750479036537
2,92,83,3,3,3,"[[92,83,3]]_2",9,"{66: 3, 68: 5, 70: 1}",67.55555555555556,70,6311711796985869955207364748695098820327140452085832589,0.9893595024726828,0.7342995169082126,0.7608695652173914,0.9995322077891179,0.999770479410641,0.010410976937958227,0.010172705316435104,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9021739130434783,-0.00023827162152312287,0.75,True,False,0.026570048309178727,-0.00023827162152312287
2,92,90,2,2,2,"[[92,90,2]]_2",2,{92: 2},92.0,92,78551672112789411833022577315290546060373041,0.792481250360578,1.0,1.0,0.7924812503605781,0.7924812503605781,1.1102230246251565e-16,1.1102230246251565e-16,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9782608695652174,0.0,0.75,True,True,0.0,0.0
2,93,84,3,3,3,"[[93,84,3]]_2",9,"{54: 2, 67: 2, 69: 1, 70: 1, 71: 1, 72: 2}",66.22222222222223,72,43163908624320808030237722569181119699792565214006480188,0.9936337136021894,0.7120669056152927,0.7741935483870968,0.9973178215696402,0.9988484059288694,0.005214692326679926,0.003684107967450778,1,stabilizer matrix,Semi-Perfect Quantum Code,0.9032258064516129,-0.001530584359229148,0.75,True,False,0.06212664277180399,-0.001530584359229148
