q,n,k,d,label,delta_avg,delta_max,C,C_prime,D,past_peak,uniform
2,146,144,2,"[[146,144,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,147,138,3,"[[147,138,3]]_2",0.7430083144368859,0.7619047619047619,0.0039132024065754445,0.004095330464878644,0.00018212805830319923,True,False
2,148,139,3,"[[148,139,3]]_2",0.7477477477477478,0.7702702702702703,0.005448744770644942,0.006244327526531479,0.0007955827558865369,True,False
2,148,146,2,"[[148,146,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,149,140,3,"[[149,140,3]]_2",0.744220730797912,0.7583892617449665,0.00579445618037866,0.005866945568944404,7.248938856574405e-05,True,False
2,150,141,3,"[[150,141,3]]_2",0.7474074074074074,0.7666666666666667,0.003536243528391436,0.004065911290579205,0.0005296677621877688,True,False
2,150,148,2,"[[150,148,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,151,142,3,"[[151,142,3]]_2",0.7468727005150846,0.7615894039735099,0.004615933131649874,0.0048582739224035665,0.0002423407907536923,True,False
2,152,143,3,"[[152,143,3]]_2",0.7456140350877193,0.7631578947368421,0.006987071104977427,0.007287260865531997,0.00030018976055457003,True,False
2,152,150,2,"[[152,150,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,153,144,3,"[[153,144,3]]_2",0.7465504720406682,0.7647058823529411,0.0054746617270424736,0.005873475139603901,0.00039881341256142733,True,False
2,154,145,3,"[[154,145,3]]_2",0.7489177489177489,0.7532467532467533,0.009042691583969753,0.009060777051059121,1.80854670893682e-05,True,False
2,154,152,2,"[[154,152,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,155,146,3,"[[155,146,3]]_2",0.7491039426523298,0.7677419354838709,0.0035187108587575455,0.004132630443080543,0.0006139195843229972,True,False
2,156,147,3,"[[156,147,3]]_2",0.7492877492877492,0.7692307692307693,0.006505896739074202,0.007229041052996155,0.0007231443139219529,True,False
2,156,154,2,"[[156,154,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,157,148,3,"[[157,148,3]]_2",0.7480537862703468,0.7643312101910829,0.0036032632567033485,0.003996271051292188,0.00039300779458883994,True,False
2,158,149,3,"[[158,149,3]]_2",0.7538677918424754,0.759493670886076,0.005531709416037756,0.005677702238842786,0.00014599282280503,True,False
2,158,156,2,"[[158,156,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,159,150,3,"[[159,150,3]]_2",0.7498252969951084,0.7547169811320755,0.007011700111262953,0.007054622642499342,4.2922531236389005e-05,True,False
2,160,151,3,"[[160,151,3]]_2",0.75,0.7625,0.006758944184168225,0.007062945507822382,0.0003040013236541572,True,False
2,160,158,2,"[[160,158,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,161,152,3,"[[161,152,3]]_2",0.7522429261559697,0.7639751552795031,0.004310375983341941,0.004681191031425391,0.00037081504808345045,True,False
2,162,153,3,"[[162,153,3]]_2",0.7585733882030178,0.7654320987654321,0.005190700502643697,0.005512832891266473,0.0003221323886227756,True,False
2,162,160,2,"[[162,160,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,163,154,3,"[[163,154,3]]_2",0.7566462167689161,0.7852760736196319,0.007089444300865333,0.009479475381734437,0.002390031080869104,True,False
2,164,155,3,"[[164,155,3]]_2",0.755420054200542,0.7804878048780488,0.005435199998819695,0.007218570985493833,0.0017833709866741376,True,False
2,164,162,2,"[[164,162,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,165,156,3,"[[165,156,3]]_2",0.7595959595959596,0.7757575757575758,0.0057898595698286925,0.006918485197686786,0.001128625627858093,True,False
2,166,157,3,"[[166,157,3]]_2",0.7530120481927711,0.7710843373493976,0.00481216280000174,0.005666651464430905,0.0008544886644291649,True,False
2,166,164,2,"[[166,164,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,168,159,3,"[[168,159,3]]_2",0.7552910052910052,0.7619047619047619,0.008211090166157509,0.008432568591294154,0.00022147842513664528,True,False
2,168,166,2,"[[168,166,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,170,160,3,"[[170,160,3]]_2",0.7411764705882353,0.7764705882352941,0.004984135379206611,0.006217172675720195,0.0012330372965135838,True,False
2,170,168,2,"[[170,168,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,171,161,3,"[[171,161,3]]_2",0.7508771929824561,0.7719298245614035,0.006646571959761816,0.007589184667252891,0.0009426127074910751,True,False
2,172,162,3,"[[172,162,3]]_2",0.7465116279069768,0.7558139534883721,0.008512348632667033,0.00855437497889322,4.202634622618717e-05,True,False
2,172,170,2,"[[172,170,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,173,163,3,"[[173,163,3]]_2",0.7421965317919076,0.7630057803468208,0.006670186810596723,0.006883104945352492,0.00021291813475576848,True,False
2,174,164,3,"[[174,164,3]]_2",0.7425287356321838,0.7586206896551724,0.006803624067589165,0.006841022589916257,3.739852232709229e-05,True,False
2,174,172,2,"[[174,172,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,175,165,3,"[[175,165,3]]_2",0.752,0.7771428571428571,0.004442074063486623,0.005888046738175112,0.0014459726746884893,True,False
2,176,166,3,"[[176,166,3]]_2",0.7318181818181819,0.75,0.006096698208364559,0.005470657987294847,-0.0006260402210697125,False,False
2,176,174,2,"[[176,174,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,177,167,3,"[[177,167,3]]_2",0.7412429378531072,0.7570621468926554,0.005638247196498636,0.005588408964416702,-4.98382320819335e-05,True,False
2,178,168,3,"[[178,168,3]]_2",0.750561797752809,0.7752808988764045,0.0048742910834563835,0.006132456187897928,0.0012581651044415443,True,False
2,178,176,2,"[[178,176,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,179,169,3,"[[179,169,3]]_2",0.7329608938547485,0.7597765363128491,0.006086775014630175,0.00572192422200557,-0.00036485079262460474,True,False
2,180,170,3,"[[180,170,3]]_2",0.76,0.8,0.0014856260137682264,0.006342468247924948,0.004856842234156722,True,False
2,180,178,2,"[[180,178,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,181,171,3,"[[181,171,3]]_2",0.7447513812154697,0.7734806629834254,0.004584457712265344,0.005615685656361946,0.0010312279440966021,True,False
2,182,172,3,"[[182,172,3]]_2",0.756043956043956,0.7692307692307693,0.005802524684846211,0.006455993596437115,0.0006534689115909043,True,False
2,182,180,2,"[[182,180,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,183,173,3,"[[183,173,3]]_2",0.7475409836065574,0.7759562841530054,0.004558701540053001,0.005874903096968032,0.001316201556915031,True,False
2,184,174,3,"[[184,174,3]]_2",0.7304347826086957,0.7391304347826086,0.007085740031196552,0.006586765265240269,-0.0004989747659562838,False,False
2,184,182,2,"[[184,182,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,185,175,3,"[[185,175,3]]_2",0.7416216216216216,0.7891891891891892,0.00386026036794207,0.006793720745067566,0.0029334603771254963,True,False
2,186,176,3,"[[186,176,3]]_2",0.7376344086021505,0.7741935483870968,0.004274414756248013,0.005135018564225935,0.0008606038079779221,True,False
2,186,184,2,"[[186,184,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,187,177,3,"[[187,177,3]]_2",0.7443850267379678,0.7593582887700535,0.0063804837354668464,0.006490031871282276,0.00010954813581542933,True,False
2,188,178,3,"[[188,178,3]]_2",0.7446808510638298,0.7659574468085106,0.004169270603150088,0.004612140331710313,0.00044286972856022455,True,False
2,188,186,2,"[[188,186,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,189,179,3,"[[189,179,3]]_2",0.7386243386243386,0.7513227513227513,0.0072691994603856225,0.007026097109443685,-0.00024310235094193722,True,False
2,190,180,3,"[[190,180,3]]_2",0.7578947368421053,0.8,0.0003746261853622146,0.005304829770089614,0.0049302035847273995,True,False
2,190,188,2,"[[190,188,2]]_2",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
2,191,181,3,"[[191,181,3]]_2",0.7518324607329843,0.774869109947644,0.004216312302462222,0.00542745060303873,0.0012111383005765086,True,False
2,192,182,3,"[[192,182,3]]_2",0.7416666666666667,0.7604166666666666,0.005531275360085575,0.005609367094664974,7.809173457939966e-05,True,False
2,192,190,2,"[[192,190,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,193,183,3,"[[193,183,3]]_2",0.7440414507772021,0.7564766839378239,0.0053051503481870155,0.005318372730540255,1.3222382353239581e-05,True,False
2,194,184,3,"[[194,184,3]]_2",0.7381443298969071,0.7628865979381443,0.0052696541274477315,0.005325265220556874,5.561109310914247e-05,True,False
2,194,192,2,"[[194,192,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,195,185,3,"[[195,185,3]]_2",0.7589743589743589,0.7692307692307693,0.005580006754355882,0.006147939487283427,0.0005679327329275452,True,False
2,196,186,3,"[[196,186,3]]_2",0.7469387755102042,0.7959183673469388,0.002492646863219039,0.0067159713760566175,0.0042233245128375785,True,False
2,196,194,2,"[[196,194,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,197,187,3,"[[197,187,3]]_2",0.7593908629441624,0.7715736040609137,0.005358785477149297,0.006101056726824483,0.000742271249675186,True,False
2,198,188,3,"[[198,188,3]]_2",0.7555555555555555,0.7878787878787878,0.002691378439971581,0.005493622881941884,0.002802244441970303,True,False
2,198,196,2,"[[198,196,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,199,189,3,"[[199,189,3]]_2",0.7396984924623115,0.7537688442211056,0.00553701207959123,0.005362119071645077,-0.00017489300794615303,True,False
2,200,190,3,"[[200,190,3]]_2",0.746,0.77,0.0056008917903133115,0.006354008164165426,0.000753116373852114,True,False
2,200,198,2,"[[200,198,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,201,191,3,"[[201,191,3]]_2",0.754228855721393,0.7860696517412935,0.0022493212819983954,0.004805033483233023,0.002555712201234628,True,False
2,202,192,3,"[[202,192,3]]_2",0.7465346534653466,0.7623762376237624,0.004952379346223279,0.005227327132498405,0.00027494778627512595,True,False
2,202,200,2,"[[202,200,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,203,193,3,"[[203,193,3]]_2",0.7527093596059113,0.7684729064039408,0.004526466949040353,0.0051799992125759475,0.0006535322635355945,True,False
2,204,194,3,"[[204,194,3]]_2",0.7411764705882352,0.7647058823529411,0.006442411024793926,0.0067154342756127194,0.00027302325081879353,True,False
2,204,202,2,"[[204,202,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,205,195,3,"[[205,195,3]]_2",0.7570731707317072,0.7707317073170732,0.005242978999750791,0.005988904283381613,0.0007459252836308217,True,False
2,206,196,3,"[[206,196,3]]_2",0.7475728155339806,0.7669902912621359,0.00550048154622651,0.006053189394191194,0.0005527078479646841,True,False
2,206,204,2,"[[206,204,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,207,197,3,"[[207,197,3]]_2",0.7516908212560386,0.7632850241545893,0.004633366591285215,0.00497149486462789,0.0003381282733426749,True,False
2,208,198,3,"[[208,198,3]]_2",0.7557692307692307,0.7788461538461539,0.00293890064965574,0.004519167803411994,0.001580267153756254,True,False
2,208,206,2,"[[208,206,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,209,199,3,"[[209,199,3]]_2",0.7521531100478468,0.7655502392344498,0.004463646869167337,0.004926527529086733,0.00046288065991939575,True,False
2,210,200,3,"[[210,200,3]]_2",0.7619047619047619,0.780952380952381,0.0044209488131208285,0.006042910866429052,0.0016219620533082235,True,False
2,210,208,2,"[[210,208,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,211,201,3,"[[211,201,3]]_2",0.7431279620853081,0.7677725118483413,0.004845730178423269,0.0053730388224833,0.0005273086440600316,True,False
2,212,202,3,"[[212,202,3]]_2",0.7547169811320755,0.7735849056603774,0.004185600805535872,0.0052363514276626555,0.0010507506221267837,True,False
2,212,210,2,"[[212,210,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,213,203,3,"[[213,203,3]]_2",0.739906103286385,0.7605633802816901,0.004979866815303491,0.005002306651549326,2.2439836245835565e-05,True,False
2,214,204,3,"[[214,204,3]]_2",0.7420560747663552,0.7570093457943925,0.005940493871098185,0.005915051800484128,-2.544207061405679e-05,True,False
2,214,212,2,"[[214,212,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,215,205,3,"[[215,205,3]]_2",0.747906976744186,0.7627906976744186,0.005563911250082043,0.005873891746444149,0.00030998049636210556,True,False
2,216,206,3,"[[216,206,3]]_2",0.7444444444444445,0.7592592592592593,0.004711172023674548,0.004818395723532043,0.00010722369985749491,True,False
2,216,214,2,"[[216,214,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,217,207,3,"[[217,207,3]]_2",0.7539170506912443,0.7741935483870968,0.004754806426118474,0.005876782542422743,0.0011219761163042685,True,False
2,218,208,3,"[[218,208,3]]_2",0.7431192660550459,0.7522935779816514,0.005756573990701619,0.005676190436150419,-8.038355455119994e-05,True,False
2,218,216,2,"[[218,216,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,219,209,3,"[[219,209,3]]_2",0.7525114155251142,0.7671232876712328,0.004341684102139753,0.00490247707983027,0.0005607929776905163,True,False
2,220,210,3,"[[220,210,3]]_2",0.7436363636363637,0.7727272727272727,0.004295412122987674,0.005232736300687324,0.0009373241776996499,True,False
2,220,218,2,"[[220,218,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,221,211,3,"[[221,211,3]]_2",0.7583710407239819,0.7782805429864253,0.0033668454775618306,0.0048109022585874905,0.00144405678102566,True,False
2,222,212,3,"[[222,212,3]]_2",0.7477477477477478,0.7657657657657657,0.003648285828106057,0.004123630974606329,0.00047534514650027226,True,False
2,222,220,2,"[[222,220,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,223,213,3,"[[223,213,3]]_2",0.737219730941704,0.7623318385650224,0.0060022379015765015,0.005987343652001931,-1.489424957457075e-05,True,False
2,224,214,3,"[[224,214,3]]_2",0.7482142857142857,0.7589285714285714,0.005390757191501061,0.00553922359768777,0.00014846640618670914,True,False
2,224,222,2,"[[224,222,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,225,215,3,"[[225,215,3]]_2",0.752,0.7822222222222223,0.0030835380659710587,0.005134894596188766,0.0020513565302177073,True,False
2,226,216,3,"[[226,216,3]]_2",0.7557522123893806,0.7699115044247787,0.0040833547027611106,0.004796175733550845,0.0007128210307897342,True,False
2,226,224,2,"[[226,224,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,227,217,3,"[[227,217,3]]_2",0.7365638766519823,0.748898678414097,0.005701275450021748,0.0053603624263242056,-0.00034091302369754217,False,False
2,228,218,3,"[[228,218,3]]_2",0.7473684210526316,0.7631578947368421,0.004443223717317757,0.004766983929309854,0.0003237602119920968,True,False
2,228,226,2,"[[228,226,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,229,219,3,"[[229,219,3]]_2",0.754585152838428,0.7685589519650655,0.004920546951264093,0.005553916227789668,0.000633369276525575,True,False
2,230,220,3,"[[230,220,3]]_2",0.7547826086956522,0.7652173913043478,0.004168078593899671,0.0045755820541185654,0.0004075034602188943,True,False
2,230,228,2,"[[230,228,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,231,221,3,"[[231,221,3]]_2",0.7497835497835498,0.7705627705627706,0.006155336441543091,0.006984209775265038,0.0008288733337219467,True,False
2,232,222,3,"[[232,222,3]]_2",0.7413793103448276,0.7586206896551724,0.003995214454323492,0.003997406194050868,2.191739727375186e-06,True,False
2,232,230,2,"[[232,230,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,233,223,3,"[[233,223,3]]_2",0.7467811158798283,0.7725321888412017,0.003911938883234156,0.004889317073870969,0.0009773781906368129,True,False
2,234,224,3,"[[234,224,3]]_2",0.7487179487179487,0.7692307692307693,0.004104504905359185,0.004825466311013549,0.0007209614056543634,True,False
2,234,232,2,"[[234,232,2]]_2",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
2,235,225,3,"[[235,225,3]]_2",0.7370212765957447,0.7659574468085106,0.004710614799393387,0.00488725939868051,0.0001766445992871235,True,False
2,236,226,3,"[[236,226,3]]_2",0.7576271186440678,0.7796610169491526,0.0024560327372734614,0.00408362510209026,0.001627592364816799,True,False
2,236,234,2,"[[236,234,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,237,227,3,"[[237,227,3]]_2",0.7409282700421941,0.7763713080168776,0.003905311779153653,0.005119425780101494,0.0012141140009478413,True,False
2,238,228,3,"[[238,228,3]]_2",0.7428571428571429,0.7563025210084033,0.004520441332739544,0.004499754703390257,-2.068662934928689e-05,True,False
2,238,236,2,"[[238,236,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,239,229,3,"[[239,229,3]]_2",0.7548117154811715,0.7698744769874477,0.004007897052961229,0.004737052972240696,0.0007291559192794672,True,False
2,240,230,3,"[[240,230,3]]_2",0.7383333333333333,0.7583333333333333,0.004140252814257117,0.0040156655657651585,-0.00012458724849195857,True,False
2,240,238,2,"[[240,238,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,241,231,3,"[[241,231,3]]_2",0.7369294605809128,0.7551867219917012,0.004204060837658674,0.00393113120814681,-0.0002729296295118644,True,False
2,242,232,3,"[[242,232,3]]_2",0.7487603305785123,0.7603305785123967,0.004263821170568893,0.004468087449213898,0.00020426627864500446,True,False
2,242,240,2,"[[242,240,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,243,233,3,"[[243,233,3]]_2",0.7473251028806585,0.757201646090535,0.005523288168985063,0.005609971471409181,8.668330242411759e-05,True,False
2,244,234,3,"[[244,234,3]]_2",0.740983606557377,0.7540983606557377,0.004539233030535272,0.004416509898878207,-0.0001227231316570654,True,False
2,244,242,2,"[[244,242,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,245,235,3,"[[245,235,3]]_2",0.7314285714285714,0.7591836734693878,0.00495248029776596,0.0044631224945840264,-0.0004893578031819334,True,False
2,246,236,3,"[[246,236,3]]_2",0.7479674796747967,0.7560975609756098,0.00512085528369588,0.0051848358582609055,6.39805745650257e-05,True,False
2,246,244,2,"[[246,244,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,247,237,3,"[[247,237,3]]_2",0.7384615384615385,0.7530364372469636,0.004833729173968293,0.004597970864526624,-0.0002357583094416693,True,False
2,248,238,3,"[[248,238,3]]_2",0.7435483870967742,0.75,0.006321071157695424,0.006241457185391375,-7.961397230404899e-05,False,False
2,248,246,2,"[[248,246,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,249,239,3,"[[249,239,3]]_2",0.7469879518072289,0.7710843373493976,0.003788746695065459,0.004643328813412451,0.0008545821183469915,True,False
2,250,240,3,"[[250,240,3]]_2",0.7424,0.752,0.005547787886487465,0.005445126752953833,-0.00010266113353363249,True,False
2,250,248,2,"[[250,248,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
2,251,241,3,"[[251,241,3]]_2",0.7394422310756972,0.749003984063745,0.004667711779194228,0.004457166017512448,-0.00021054576168177963,False,False
2,252,242,3,"[[252,242,3]]_2",0.7476190476190476,0.7619047619047619,0.005449399197976046,0.005714102771108731,0.0002647035731326852,True,False
2,252,250,2,"[[252,250,2]]_2",1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,True,True
2,253,243,3,"[[253,243,3]]_2",0.7430830039525692,0.766798418972332,0.00413437700468422,0.004594148408002652,0.0004597714033184319,True,False
2,254,244,3,"[[254,244,3]]_2",0.7527559055118109,0.7637795275590551,0.004790635934470822,0.005145855430280677,0.00035521949580985535,True,False
2,254,252,2,"[[254,252,2]]_2",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
2,255,245,3,"[[255,245,3]]_2",0.756078431372549,0.7764705882352941,0.003974392801148419,0.0052845787784431275,0.0013101859772947089,True,False
2,256,246,3,"[[256,246,3]]_2",0.7484375,0.7578125,0.004204161455739208,0.00431770896372663,0.00011354750798742153,True,False
2,256,254,2,"[[256,254,2]]_2",1.0,1.0,0.0,0.0,0.0,True,True
3,2,0,2,"[[2,0,2]]_3",1.0,1.0,0.0,0.0,0.0,True,True
3,3,1,2,"[[3,1,2]]_3",1.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,True,True
3,4,0,3,"[[4,0,3]]_3",0.75,0.75,0.09819731517859298,0.09819731517859298,0.0,False,True
3,4,2,2,"[[4,2,2]]_3",1.0,1.0,0.0,0.0,0.0,True,True
3,5,1,3,"[[5,1,3]]_3",0.8,0.8,0.08124560543000492,0.08124560543000492,0.0,False,True
3,5,3,2,"[[5,3,2]]_3",1.0,1.0,0.0,0.0,0.0,True,True
3,6,0,4,"[[6,0,4]]_3",0.6666666666666666,0.6666666666666666,0.0842756220830202,0.0842756220830202,0.0,False,True
